Afrika	アフリカ
Johannes Franz Hartmann	ヨハネス・ハルトマン
Fredi Bobic	フレディ・ボビッチ
Franz Aepinus	フランツ・エピヌス
Markus Babbel	マルクス・バッベル
Christian Gentner	クリスティアン・ゲントナー
Colima	コリマ州
Erich Hückel	エーリヒ・ヒュッケル
Uwe Boll	ウーヴェ・ボル
Johann Balthasar Neumann	バルタザール・ノイマン
Johann Karl Friedrich Zöllner	カール・フリードリッヒ・ツェルナー
Gustave Whitehead	グスターヴ・ホワイトヘッド
Julian Schieber	ユリアン・シーバー
Sami Allagui	サミ・アラギ
Armin Veh	アルミン・フェー
Latur	ラートゥール
Navi Mumbai	ナビムンバイ
Jonesboro, Arkansas	ジョーンズボロ (アーカンソー州)
Kurt Tank	クルト・タンク
Gökhan Töre	ギョクハン・トレ
Detlef Schrempf	デトレフ・シュレンプ
Walther Meissner	ヴァルター・マイスナー
Fritz Fischer	フリッツ・フィッシャー (歴史学者)
Rudolf Peierls	ルドルフ・パイエルス
Carl Adam Petri	カール・アダム・ペトリ
Paul Drude	パウル・ドルーデ
Pascual Jordan	パスクアル・ヨルダン
Crécy-en-Ponthieu	クレシー＝アン＝ポンティユー
Emil Wiechert	エミール・ヴィーヘルト
Franz Ernst Neumann	フランツ・エルンスト・ノイマン
Tim Hoogland	ティム・ホーグラント
Raphael Schäfer	ラファエル・シェーファー
Sofian Chahed	ソフィアン・シャヘド
Timo Gebhart	ティモ・ゲプハルト
Le Crotoy	ル・クロトワ
Dargnies	ダルニー
Friedrich Carl Alwin Pockels	フリードリッヒ・ポッケルス
Adil Chihi	アディル・シヒ
Carl von Linde	カール・フォン・リンデ
Bernd Eichinger	ベルント・アイヒンガー
Takashi Inui	乾貴士
Hellmuth Walter	ヘルムート・ヴァルター
Gerhard Fieseler	ゲルハルト・フィーゼラー
Jürgen Vogel	ユルゲン・フォーゲル
Bernd Förster	ベルント・フェルスター
Jupp Kapellmann	ユップ・カペルマン
Änis Ben-Hatira	アニス・ベン＝ハティラ
Horst Köppel	ホルスト・ケッペル
Karl-Heinz Förster	カールハインツ・フェルスター
Hansi Müller	ハンジ・ミュラー
Gustav Heinrich Wiedemann	グスタフ・ヴィーデマン
Ludwig Biermann	ルードヴィッヒ・ビーアマン
Christian Abbiati	クリスティアン・アッビアーティ
José Altafini	ジョゼ・アルタフィーニ
Amauri	アマウリ・カルヴァーリョ・デ・オリヴェイラ
Juan Eduardo Esnáider	フアン・エスナイデル
Nicola Amoruso	ニコラ・アモルーゾ
Max Abraham	マックス・アブラハム
Didi Senft	悪魔おじさん
Werner Schroeter	ヴェルナー・シュレーター
Johannes Heesters	ヨハンネス・ヘースタース
Franz Reuleaux	フランツ・ルーロー
Victor Fleming	ヴィクター・フレミング
Cyd Charisse	シド・チャリシー
Woldemar Voigt	ヴォルデマール・フォークト
Norberto Murara Neto	ノルベルト・ムラーラ・ネト
Jan Hendrik Schön	ヘンドリック・シェーン
Albrecht Unsöld	アルブレヒト・ウンゼルト
Gotthilf Hagen	ゴットヒルフ・ハーゲン
Leandro Damião	レアンドロ・ダミアン・ダ・シウバ・ドス・サントス
Fritz von Opel	フリッツ・フォン・オペル
Patrick Femerling	パトリック・フェメルリンク
Ernst Kraft Wilhelm Nusselt	ヴィルヘルム・ヌセルト
Hulk	ジヴァニウド・ヴィエイラ・ジ・ソウザ
Benjamin Lauth	ベンヤミン・ラウト
Heinrich Gossen	ヘルマン・ハインリヒ・ゴッセン
Robert E. Kahn	ロバート・カーン
Jeroen Krabbé	ジェローン・クラッベ
Miguel de Icaza	ミゲル・デ・イカザ
Maurice Vincent Wilkes	モーリス・ウィルクス
Ivan Sutherland	アイバン・サザランド
Mounir El Hamdaoui	ムニル・エル・ハムダウィ
Tibor Pleiss	ティボー・プレイス
Marc Andreessen	マーク・アンドリーセン
Gene Amdahl	ジーン・アムダール
Heike Kamerlingh Onnes	ヘイケ・カメルリング・オネス
Charles Bachman	チャールズ・バックマン
John Cockcroft	ジョン・コッククロフト
Alfred Aho	アルフレッド・エイホ
Carver Mead	カーバー・ミード
Jim Kajiya	ジム・カジヤ
Richard Thomalla	リヒャルト・トマラ
Caroline Link	カロリーヌ・リンク
Hans Kammler	ハンス・カムラー
Abadan, Iran	アーバーダーン
Horst Heldt	ホルスト・ヘルト
Mario Theissen	マリオ・タイセン
Kamil Glik	カミル・グリク
Georg Wilhelm Richmann	ゲオルク・ヴィルヘルム・リヒマン
Rudi Gutendorf	ルディ・グーテンドルフ
Alexander Lippisch	アレクサンダー・リピッシュ
Gabriel Heinze	ガブリエル・エインセ
Nikola Ninković	ニコラ・ニンコヴィッチ
Arne Friedrich	アルネ・フリードリヒ
Darko Lazović	ダルコ・ラゾヴィッチ
Joanna Kerns	ジョアンナ・カーンズ
Paul Nipkow	パウル・ニプコウ
Serdar Taşçı	ザーダール・タスキ
André Hennicke	アンドレ・ヘンニッケ
Eugen Langen	オイゲン・ランゲン
Willy Ley	ウィリー・レイ (作家)
Alfred Abel	アルフレート・アーベル
Delron Buckley	デルロン・バックリー
Christofer Heimeroth	クリストファー・ハイメロート
Manfred Burgsmüller	マンフレート・ブルクスミュラー
Walter Hohmann	ヴァルター・ホーマン
Zeev Suraski	ゼーブ・スラスキー
Roy J. Glauber	ロイ・グラウバー
Max Knoll	マックス・クノール
Hans-Jürgen Syberberg	ハンス＝ユルゲン・ジーバーベルク
Frei Otto	フライ・オットー
Christian Mayer	クリスチャン・マイヤー
Marx Brothers	マルクス兄弟
Walter M. Elsasser	ウォルター・エルサッサー
Max Wien	マックス・ヴィーン
Paul Rudolph	パウル・ルドルフ
Paul Peter Ewald	パウル・ペーター・エバルト
August Borsig	ボルジッヒ
Timothy Chandler	ティモシー・チャンドラー
Andy Bechtolsheim	アンディ・ベクトルシャイム
Theodor Kaluza	テオドール・カルツァ
Dana Vávrová	ダーナ・ヴァヴロヴァ
Albert Betz	アルバート・ベッツ
Gunther von Hagens	グンター・フォン・ハーゲンス
Anthony Hopkins	アンソニー・ホプキンス
Walter Blume	ヴァルター・ブルーメ (航空技術者)
Wolfgang Pauli	ヴォルフガング・パウリ
Ampaha (matematika)	分数
Niccolò Paganini	ニコロ・パガニーニ
Franco Foda	フランコ・フォーダ
Henry Kissinger	ヘンリー・キッシンジャー
Morelos	モレロス州
Julius Weisbach	ユリウス・ワイスバッハ
Oskar Roehler	オスカー・レーラー
Jaipur	ジャイプル
Kanpur	カーンプル
Indore	インドール (インド)
Anton Schwarzkopf	アントン・シュワルツコフ
Hans Reissner	ハンス・ライスナー
Albrecht von Goertz	アルブレヒト・フォン・ゲルツ
Ulli Lommel	ウリ・ロンメル
Robert Schwentke	ロベルト・シュヴェンケ
Wilhelm Bauer	ヴィルヘルム・バウアー
Jörg Zander	ヨルグ・ザンダー
Stephan Schröck	シュテファン・シュレック
Marc Rothemund	マルク・ローテムント
Sercan Sararer	セルジャン・サラレル
Paul Haenlein	パウル・ヘンライン
Arthur Berson	アルトゥル・ベルソン
Andreas Schnaas	アンドレアス・シュナース
Helma Sanders-Brahms	ヘルマ・サンダース＝ブラームス
Justus von Dohnányi	ユストゥス・フォン・ドホナーニ
Roberto Baggio	ロベルト・バッジョ
Romeo Benetti	ロメオ・ベネッティ
Roberto Bettega	ロベルト・ベッテガ
Alessandro Birindelli	アレッサンドロ・ビリンデッリ
Zbigniew Boniek	ズビグニェフ・ボニエク
Massimo Bonini	マッシモ・ボニーニ
Giampiero Boniperti	ジャンピエロ・ボニペルティ
Gianluigi Buffon	ジャンルイジ・ブッフォン
Antonio Cabrini	アントニオ・カブリーニ
Patrick Funk	パトリック・フンク
Gustav Zeuner	グスタフ・ツォイナー
Georg C. F. Greve	ゲオルク・C・F・グレーフェ
Georg Andreas Böckler	ゲオルク・ベックラー
Fuzhou	福州市
Irôkoay	イロコイ連邦
Nanping	南平市
Putian	ホ田市
Sanming	三明市
Willy Rampf	ウィリー・ランプ
Bernd Pischetsrieder	ベルント・ピシェッツリーダー
Walter Rethel	ヴァルター・レーテル
Wolfgang Egger	ヴォルフガング・エッガー
Xiamen	廈門市
Zhangzhou	ショウ州市
Ernst Degner	エルンスト・デグナー
Longyan	竜岩市
Arminius	アルミニウス (ゲルマン人)
Ningde	寧徳市
Olaf Ittenbach	オラフ・イッテンバッハ
Drucat	ドゥルカ
Xining	西寧市
Peter Schreyer	ペーター・シュライヤー (デザイナー)
Frédéric Back	フレデリック・バック
Theo Lingen	テオ・リンゲン
Nathaniel Hawthorne	ナサニエル・ホーソーン
Johann von Lamont	ヨハン・フォン・ラモント
Phil Bardsley	フィル・バーズリー
Hermann Kemper	ヘルマン・ケンペル
Arthur Rudolph	アルトゥール・ルドルフ
Per Mertesacker	ペア・メルテザッカー
Marcus Hahnemann	マーカス・ハーネマン
David Pizarro	ダビド・ピサーロ
Friedrich Geiger	フリードリッヒ・ガイガー
Ludwig Fischer	ルートヴィヒ・フィッシャー
Rikarudo Higa	比嘉リカルド
Erik Charell	エリック・シャレル
Hildegard of Bingen	ヒルデガルト・フォン・ビンゲン
Ottomar Anschütz	オットマール・アンシュッツ
Ralph Baer	ラルフ・ベア
Manfred von Ardenne	マンフレート・フォン・アルデンヌ
Theobald Boehm	テオバルト・ベーム
Émile Berliner	エミール・ベルリナー
Claudius Dornier	クラウディウス・ドルニエ
Alfred Kastler	アルフレッド・カストレル
Hermann Weyl	ヘルマン・ワイル
Robert Wilhelm Bunsen	ローベルト・ブンゼン
Robert Bosch	ロバート・ボッシュ
John Havlicek	ジョン・ハブリチェック
Honoré Blanc	オノレ・ブラン
Huangshi	黄石市
Bette Davis	ベティ・デイヴィス
Shiyan	十堰市
Charles the Bald	シャルル2世 (西フランク王)
Rafael Moreno Aranzadi	ラファエル・モレノ・アランサディ
Clark Gable	クラーク・ゲーブル
Jingzhou	荊州市
Arnold Fanck	アーノルド・ファンク
Yichang	宜昌市
Spencer Tracy	スペンサー・トレイシー
Ezhou	鄂州市
Xiaogan	孝感市
Huanggang	黄岡市
Xianning	咸寧市
Momodu Mutairu	ムタイル・モモドゥ
Suizhou	随州市
Xiantao	仙桃市
Tianmen	天門市
Charlie Ward	チャーリー・ウォード
Edward Dmytryk	エドワード・ドミトリク
Cecil B. DeMille	セシル・B・デミル
David O. Selznick	デヴィッド・O・セルズニック
Toni Morrison	トニ・モリスン
Žydrūnas Ilgauskas	ジードルナス・イルガスカス
Otto Schott	フリードリッヒ・オットー・ショット
Samuel Goldwyn	サミュエル・ゴールドウィン
Joseph Anton von Maffei	ヨーゼフ・フォン・マッファイ
Lucas Digne	リュカ・ディニュ
Elia Kazan	エリア・カザン
Raoul Walsh	ラオール・ウォルシュ
Taiyuan	太原市
Eliseu Pereira dos Santos	エリゼウ・ペレイラ・ドス・サントス
Datong	大同市
Ricardo Luís Pozzi Rodrigues	リカルド・ルイス・ポッズィ・ロドリゲス
Luiz Adriano de Souza da Silva	ルイス・アドリアーノ
Yangquan	陽泉市
Changzhi	長治市
Bing Crosby	ビング・クロスビー
Jincheng	晋城市
Shuozhou	朔州市
Jinzhong	晋中市
Willard Boyle	ウィラード・ボイル
Yuncheng	運城市
Christy Mathewson	クリスティ・マシューソン
Gene Kelly	ジーン・ケリー
Xinzhou	忻州市
Stanley Kramer	スタンリー・クレイマー
Linfen	臨汾市
Gustav von Seyffertitz	グスタフ・フォン・セイファーティッツ
Lüliang	呂梁市
Giuseppe Gabrielli	ジュゼッペ・ガブリエッリ
Thibaut Courtois	ティボ・クルトゥワ
Willian Borges da Silva	ウィリアン・ボルジェス・ダ・シウヴァ
Chen Zhongliu	陳中流
Michael Manasseri	マイケル・マナッセリ
Kimberly Peirce	キンバリー・ピアース
Viktor Fischer	ヴィクトル・フィッシャー
Menlo Park, Kalifornia	メンローパーク (カリフォルニア州)
Trinidad, Colorado	トリニダード (コロラド州)
Shi Ke	石柯
Montdidier, Somme	モンディディエ
Yokoyama Matsusaburō	横山松三郎
Carlos Bacca	カルロス・バッカ
Dalian	大連市
Michael Pfleghar	ミヒャエル・フレガール
Anshan	鞍山市
Fushun	撫順市
Chris Columbus	クリス・コロンバス
Benxi	本渓市
Dandong	丹東市
Yingkou	営口市
Liaoyang	遼陽市
Panjin	盤錦市
Tieling	鉄嶺市
Johann Peter Grieß	ペーター・グリース
Huludao	葫芦島市
Tommaso Rocchi	トンマーゾ・ロッキ
Isaac Bashevis Singer	アイザック・バシェヴィス・シンガー
Ádám Simon	シモン・アーダーム
Pierre de Fermat	ピエール・ド・フェルマー
Macintosh	Macintosh
Samuel Morse	サミュエル・モールス
Nikolaus Otto	ニコラウス・オットー
Norbert Elias	ノルベルト・エリアス
Wilhelm Wundt	ヴィルヘルム・ヴント
Nuri Şahin	ヌリ・シャヒン
Stefan Quandt	シュテファン・クヴァント
Reinhard Hauff	ラインハルト・ハウフ
Diego Milito	ディエゴ・ミリート
Sukarno	スカルノ
Klaus Riedel	クラウス・リーデル
Yıldıray Baştürk	ユルドゥライ・バシュテュルク
Philippe Mélanchthon	フィリップ・メランヒトン
Dietrich Bonhoeffer	ディートリッヒ・ボンヘッファー
Hans-Georg Gadamer	ハンス・ゲオルク・ガダマー
Jürgen Habermas	ユルゲン・ハーバーマス
Georg Cantor	ゲオルク・カントール
Ludwig Feuerbach	ルートヴィヒ・アンドレアス・フォイエルバッハ
Carl von Clausewitz	カール・フォン・クラウゼヴィッツ
Oskar von Miller	オスカル・フォン・ミラー
Walther Bothe	ヴァルター・ボーテ
Rainer Maria Rilke	ライナー・マリア・リルケ
Karl Jaspers	カール・ヤスパース
Franz Xaver von Baader	フランツ・クサファー・フォン・バーダー
Max Scheler	マックス・シェーラー
Hans von Ohain	ハンス・フォン・オハイン
Erich Kästner	エーリッヒ・ケストナー
Robert Wiene	ロベルト・ウィーネ
Joseph II, Emperora Romana Masina	ヨーゼフ2世
Richard Dedekind	リヒャルト・デーデキント
Charles Gustave Jacob Jacobi	カール・グスタフ・ヤコブ・ヤコビ
Dankmar Adler	ダンクマール・アドラー
Friedrich Schleiermacher	フリードリヒ・シュライアマハー
Georgius Agricola	ゲオルク・アグリコラ
Carl Bosch	カール・ボッシュ
Viktor Meyer	ヴィクトル・マイヤー
Karl Ziegler	カール・ツィーグラー
Felix Klein	フェリックス・クライン
Christoph Daum	クリストフ・ダウム
Ludwig Prandtl	ルートヴィヒ・プラントル
Johannes Georg Bednorz	ヨハネス・ベドノルツ
Anthony Fokker	アントニー・フォッカー
Wilhelm Eduard Weber	ヴィルヘルム・ヴェーバー
Max Stirner	マックス・シュティルナー
Peter Behrens	ペーター・ベーレンス
Erich Mendelsohn	エーリヒ・メンデルゾーン
Athanasius Kircher	アタナシウス・キルヒャー
Tim Borowski	ティム・ボロウスキ
Terrance Woodbury	テレンス・ウッドベリー
Gerd Binnig	ゲルト・ビーニッヒ
Matthias Ettrich	マティアス・エトリッヒ
Ulrich Beck	ウルリッヒ・ベック
Mohamed Zidan	モハメド・ジダン
Gustav Fechner	グスタフ・フェヒナー
Solitany	ケロシン
Michihiro Yasuda	安田理大
Pavel Tcherenkov	パーヴェル・チェレンコフ
Chris Kaman	クリス・ケイマン
Fatih Akın	ファティ・アキン
Arnold Sommerfeld	アルノルト・ゾンマーフェルト
Willy Messerschmitt	ウィリー・メッサーシュミット
Felix Wankel	フェリクス・ヴァンケル
Ernst Heinrich Heinkel	エルンスト・ハインケル
Kurt Lewin	クルト・レヴィン
Karl Drais	カール・フォン・ドライス
Wilhelm Maybach	ヴィルヘルム・マイバッハ
Alexandre Grothendieck	アレクサンドル・グロタンディーク
Hans Morgenthau	ハンス・モーゲンソウ
Leopold von Ranke	レオポルト・フォン・ランケ
John Augustus Roebling	ジョン・ローブリング
Guido Buchwald	ギド・ブッフバルト
Walter Ruttmann	ヴァルター・ルットマン
Daniel Didavi	ダニエル・ディダヴィ
Marcus Nispel	マーカス・ニスペル
Curt Siodmak	カート・シオドマク
Fatmire Bajramaj	ファトミレ・バイラマイ
Uli Edel	ウーリ・エーデル
Johannes Winkler	ヨハネス・ヴィンクラー
Ursula Franklin	アーシュラ・フランクリン
Doris Dörrie	ドーリス・デリエ
Benoît Assou-Ekotto	ブノワ・アスー＝エコト
Adolf Busemann	アドルフ・ブーゼマン
William the Silent	ウィレム1世 (オラニエ公)
Richard Adolf Zsigmondy	リヒャルト・ジグモンディ
Konrad Lorenz	コンラート・ローレンツ
Hermann Oberth	ヘルマン・オーベルト
Peter Lorre	ピーター・ローレ
Erich von Stroheim	エリッヒ・フォン・シュトロハイム
Victor Franz Hess	ヴィクトール・フランツ・ヘス
Klaus Maria Brandauer	クラウス・マリア・ブランダウアー
Helmuth Koinigg	ヘルムート・コイニク
Gerhard Hanappi	ゲルハルト・ハナッピ
Joseph Ressel	ヨーゼフ・レッセル
Ferdinand Piëch	フェルディナント・ピエヒ
Josef von Sternberg	ジョセフ・フォン・スタンバーグ
Eugen Sänger	オイゲン・ゼンガー
Ferdinand Anton Ernst Porsche	フェルディナンド・アントン・エルンスト・ポルシェ
Willi Forst	ヴィリ・フォルスト
Bernhard Wicki	ベルンハルト・ヴィッキ
Viktor Kaplan	ヴィクトル・カプラン
Hubert Sauper	フーベルト・ザウパー
Superman	スーパーマン
Leontine Sagan	レオンティーネ・ザーガン
Walter Scott	ウォルター・スコット
O. W. Fischer	O・W・フィッシャー
Gadsden, Alabama	ガズデン (アラバマ州)
Arab, Alabama	アラブ (アラバマ州)
Fort Yukon, Alaska	フォートユーコン
Jacksonville, Alabama	ジャクソンビル (アラバマ州)
Bono, Arkansas	ボノ (アーカンソー州)
Bald Knob, Arkansas	ボールドノブ (アーカンソー州)
Kenai, Alaska	キナイ (アラスカ州)
Jackson, Alabama	ジャクソン (アラバマ州)
Lipscomb, Alabama	リプスコーム
Lake Havasu City, Arizona	レイクハバスシティ (アリゾナ州)
Texarkana, Arkansas	テクサーカナ (アーカンソー州)
Homer, Alaska	ホーマー (アラスカ州)
Goodyear, Arizona	グッドイヤー (アリゾナ州)
Anniston, Alabama	アニストン (アラバマ州)
Sylacauga, Alabama	シラコーガ
Cullman, Alabama	カルマン (アラバマ州)
North Pole, Alaska	ノースポール (アラスカ州)
Dothan, Alabama	ドーサン (アラバマ州)
Fort Smith, Arkansas	フォートスミス (アーカンソー州)
Tuscaloosa, Alabama	タスカルーサ (アラバマ州)
Tuscumbia, Alabama	タスカンビア (アラバマ州)
Cordova, Alaska	コードバ
Fairbanks, Alaska	フェアバンクス
Van Buren, Arkansas	ヴァンビューレン (アーカンソー州)
Tuskegee, Alabama	タスキーギ
Shishmaref, Alaska	シシュマレフ (アラスカ州)
Springdale, Arkansas	スプリングデール (アーカンソー州)
Auburn, Alabama	オーバーン (アラバマ州)
Kingman, Arizona	キングマン (アリゾナ州)
Florence, Alabama	フローレンス (アラバマ州)
Decatur, Alabama	ディケーター (アラバマ州)
Querétaro	ケレタロ州
John Milton	ジョン・ミルトン
Safford, Arizona	サフォード (アリゾナ州)
Frederick I, Emperora Romana Masina	フリードリヒ1世 (神聖ローマ皇帝)
Fandikan-teny ataon'ny milina	機械翻訳
Sitka, Alaska	シトカ
Barrow, Alaska	バロー (アラスカ州)
Yuma, Arizona	ユマ (アリゾナ州)
Adam Mickiewicz	アダム・ミツキェヴィチ
Flagstaff, Arizona	フラッグスタッフ (アリゾナ州)
Palmer, Alaska	パーマー (アラスカ州)
Boaz, Alabama	ボアズ (アラバマ州)
Huntsville, Alabama	ハンツビル
Michoacán	ミチョアカン州
Williams, Arizona	ウィリアムズ (アリゾナ州)
Birmingham, Alabama	バーミングハム (アラバマ州)
Northport, Alabama	ノースポート (アラバマ州)
Tombstone, Arizona	トゥームストーン
Mobile, Alabama	モービル (アラバマ州)
Thomasville, Alabama	トーマスビル (アラバマ州)
Sierra Vista, Arizona	シエラビスタ (アリゾナ州)
J. D. Salinger	J・D・サリンジャー
Durango	ドゥランゴ州
Seward, Alaska	スワード (アラスカ州)
Nayarit	ナヤリット州
Puebla	プエブラ州
Hot Springs, Arkansas	ホットスプリングス (アーカンソー州)
Prescott, Arizona	プレスコット (アリゾナ州)
Selma, Alabama	セルマ (アラバマ州)
Hoover, Alabama	フーバー (アラバマ州)
Wasilla, Alaska	ワシラ (アラスカ州)
Emma Goldman	エマ・ゴールドマン
James VI and I	ジェームズ1世 (イングランド王)
Varanasi	ワーラーナシー
Unalaska, Alaska	ウナラスカ
José Mourinho	ジョゼ・モウリーニョ
Kodiak, Alaska	コディアック
Madison, Alabama	マディソン (アラバマ州)
Nome, Alaska	ノーム (アラスカ州)
Coronel Fabriciano	コロネル・ファブリシアーノ
Tamaulipas	タマウリパス州
Valdez, Alaska	バルディーズ (アラスカ州)
Pelican, Alaska	ペリカン (アラスカ州)
Sedona, Arizona	セドナ (アリゾナ州)
Al Capone	アル・カポネ
Tabriz	タブリーズ
Kenzaburō Ōe	大江健三郎
Houston, Alaska	ヒューストン (アラスカ州)
Federico Marchetti	フェデリコ・マルケッティ
Mauro Zárate	マウロ・サラテ
Dmitri Shostakovich	ドミートリイ・ショスタコーヴィチ
Joseph-Louis Lagrange	ジョゼフ＝ルイ・ラグランジュ
Robin Knoche	ロビン・クノッヘ
Quintana Roo	キンタナ・ロー州
Sinaloa	シナロア州
Zacatecas	サカテカス州
Giorgio Chiellini	ジョルジョ・キエッリーニ
Pericles	ペリクレス
Julianne Moore	ジュリアン・ムーア
Anna Akhmatova	アンナ・アフマートヴァ
Miroslav Klose	ミロスラフ・クローゼ
Patna	パトナ
Gavrilo Princip	ガヴリロ・プリンツィプ
Nicolae Ceaușescu	ニコラエ・チャウシェスク
Alla Pugacheva	アーラ・プガチョワ
Pope Julius II	ユリウス2世 (ローマ教皇)
Shreveport, Louisiana	シュリーブポート
Gondwana	ゴンドワナ大陸
Arthur Miller	アーサー・ミラー
Edvard Grieg	エドヴァルド・グリーグ
Tenzing Norgay	テンジン・ノルゲイ
Charlton Heston	チャールトン・ヘストン
Dante Bonfim Costa Santos	ダンテ・ボンフィム・コスタ・サントス
Ever Palacios	エーベル・アントニオ・パラシオス
Olika voafintina anaty	集積回路
James Chadwick	ジェームズ・チャドウィック
Francisco Román Alarcón	フランシスコ・ロマン・アラルコン
Pearl S. Buck	パール・S・バック
Campeche	カンペチェ州
Tabasco	タバスコ州
Hamilton Ricard	ハミルトン・リカルド
John Travolta	ジョン・トラボルタ
Danilson Córdoba	ダニルソン・コルドバ
Svante August Arrhenius	スヴァンテ・アレニウス
Cate Blanchett	ケイト・ブランシェット
Bhopal	ボーパール
Mahiro Maeda	前田真宏 (アニメ監督)
Henri Poincaré	アンリ・ポアンカレ
Injeniera	技術者
Tafondro	カノン砲
Mano Menezes	マノ・メネーゼス
Theo Snelders	テオ・スネルデルス
Sándor Petőfi	ペテーフィ・シャーンドル
Hermán Gaviria	エルマン・ガビリア
Karl Popper	カール・ポパー
Harrison Ford	ハリソン・フォード
Walt Whitman	ウォルト・ホイットマン
Aldous Huxley	オルダス・ハクスリー
Costas Mandylor	コスタス・マンディロア
Charles I	チャールズ1世 (イングランド王)
David Ducourtioux	ダヴィド・デュクルティウ
Sebastian Jung	セバスティアン・ユング
Nicolas Penneteau	ニコラ・プヌトー
Pirmin Schwegler	ピルミン・シュヴェクラー
Al-Djazari	ジャザリー
Charles-Augustin Coulomb	シャルル・ド・クーロン
Murasaki Shikibu	紫式部
Anton Bruckner	アントン・ブルックナー
Majid Majidi	マジッド・マジディ
Akhenaten	アメンホテプ4世
Hillsboro, Oregon	ヒルズボロ (オレゴン州)
Gresham, Oregon	グレシャム (オレゴン州)
Beaverton, Oregon	ビーバートン (オレゴン州)
Santos	サントス
Boulogne-sur-Mer	ブローニュ＝シュル＝メール
Benjamin Disraeli	ベンジャミン・ディズレーリ
George Berkeley	ジョージ・バークリー
John Keats	ジョン・キーツ
Steven Seagal	スティーヴン・セガール
Jean-Baptiste de Lamarck	ジャン＝バティスト・ラマルク
Josip Radošević	ヨシプ・ラドシェヴィッチ
Emanuele Crialese	エマヌエーレ・クリアレーゼ
Clovis I	クロヴィス1世
Samuel Taylor Coleridge	サミュエル・テイラー・コールリッジ
Henri de Toulouse-Lautrec	アンリ・ド・トゥールーズ＝ロートレック
William Wallace	ウィリアム・ウォレス
Mari-piatoana	句読点
Mary I an'i Angletera	メアリー1世 (イングランド女王)
Tlaxcala	トラスカラ州
Rakitra (kajimirindra)	ファイル (コンピュータ)
Kanji	日本における漢字
Pline l'Ancien	ガイウス・プリニウス・セクンドゥス
Alvar Aalto	アルヴァ・アールト
Saparmurat Niyazov	サパルムラト・ニヤゾフ
Joseph Conrad	ジョゼフ・コンラッド
Katakana	片仮名
Pierre de Coubertin	ピエール・ド・クーベルタン
Antonio Gramsci	アントニオ・グラムシ
David Villa	ダビド・ビジャ
Saul Bellow	ソール・ベロー
Osman I	オスマン1世
Jürgen Klopp	ユルゲン・クロップ
Jacques-Louis David	ジャック＝ルイ・ダヴィッド
Jean Cocteau	ジャン・コクトー
Pope Clement VII	クレメンス7世 (ローマ教皇)
Charlotte's Web 2: Wilbur's Great Adventure	シャーロットのおくりもの ウィルバーの大ぼうけん
Srinivasa Ramanujan	シュリニヴァーサ・ラマヌジャン
Aleksandra II an'i Rosia	アレクサンドル2世
Goiânia	ゴイアニア
Iván Piris	イバン・ピリス
Jacques-Yves Cousteau	ジャック＝イヴ・クストー
Horatio Nelson	ホレーショ・ネルソン
Chamonix	シャモニー＝モン＝ブラン
Johann Strauss II	ヨハン・シュトラウス2世
Gurû Nanak	グル・ナーナク
Béla Bartók	バルトーク・ベーラ
Nílton Santos	ニウトン・サントス
James Dewey Watson	ジェームズ・ワトソン
Robin Williams	ロビン・ウィリアムズ
James Dean	ジェームズ・ディーン
Eleanor Roosevelt	エレノア・ルーズベルト
Cary Grant	ケーリー・グラント
John Terry	ジョン・テリー
Alfred Lehibe	アルフレッド大王
Vory (matematika)	群 (数学)
Anthony Quinn	アンソニー・クイン
Jasmila Žbanić	ヤスミラ・ジュバニッチ
Mesut Özil	メスト・エジル
Gary Oldman	ゲイリー・オールドマン
Lee Cattermole	リー・カッターモール
Nikolaï Bassov	ニコライ・バソフ
Sebastian Larsson	セバスティアン・ラーション
Jody Lukoki	ジョディ・ルコキ
Shah Jahan	シャー・ジャハーン
Milo Ventimiglia	マイロ・ヴィンティミリア
Wes Brown	ウェズ・ブラウン
Shimla	シムラー (インド)
Ed Sullivan	エド・サリヴァン
Edward G. Robinson	エドワード・G・ロビンソン
Savannah, Georgia	サバンナ (ジョージア州)
Henryk Kasperczak	ヘンリク・カスペルチャク
John Milius	ジョン・ミリアス
Andreas Cornelius	アンドレアス・コルネリウス
Otto Rank	オットー・ランク
Michael Haneke	ミヒャエル・ハネケ
Rudolf Nureyev	ルドルフ・ヌレエフ
Niko Kranjčar	ニコ・クラニチャール
Richard von Mises	リヒャルト・フォン・ミーゼス
Ludwig Boltzmann	ルートヴィッヒ・ボルツマン
Richard Neutra	リチャード・ノイトラ
Josef Hickersberger	ヨーゼフ・ヒッケルスベルガー
Robert Lusser	ロベルト・ルッサー
Benny Feilhaber	ベニー・ファイルハーバー
Karl von Terzaghi	カール・テルツァーギ
Aldo Duscher	アルド・ドゥシェル
Martin Buber	マルティン・ブーバー
Martin Stranzl	マーティン・シュトランツル
Henry Lehrman	ヘンリー・レアマン
Kurt Meisel	クルト・マイゼル
Ernst Fuhrmann	エルンスト・フールマン
Hans Grade	ハンス・グラーデ
Carl Froelich	カール・フレーリッヒ
Leopold Müller	レオポルド・ミュラー
John Cabot	ジョン・カボット
Curt Herzstark	クルト・ヘルツシュタルク
Marco Pezzaiuoli	マルコ・ペッツァイオリ
Harald Bode	ハラルト・ボーデ
Rani Khedira	ラニ・ケディラ
Rainer Simon	ライナー・ジモン
