Afrika	アフリカ
Qui Nhon	クイニョン
Rach Gia	ラックザー
Hue	フエ
Thanh Hoa	タインホア
Puerto Montt	プエルトモント
Calgary	カルガリー
Allaq	ヒグマ
Kurdiskisut	クルド語
Maorimiutut	マオリ語
Karaj	キャラジ
Ben Tre	ベンチェ
Aasaanerani nalunaaqqutaq	夏時間
Rauma	ラウマ
Pop (Nipilersoriaaseq)	ポップ・ミュージック
Auckland	オークランド (ニュージーランド)
Mariupol	マリウポリ
Lublin	ルブリン
Paul Gauguin	ポール・ゴーギャン
Sapporo	札幌市
Yokohama	横浜市
Angers	アンジェ
Turku	トゥルク
Adana	アダナ
Iganeq	料理
Bodø	ボードー
Tuttu	トナカイ
Eyjafjallajökull (innermik anitsisartoq)	エイヤフィヤトラヨークトル
Radio Studio 54 Network	Radio Studio 54 Network
Ágreda	アグレダ
Pierre-Auguste Renoir	ピエール＝オーギュスト・ルノワール
Bursa	ブルサ
Benghazi	ベンガジ
Tampere	タンペレ
Aaveq	セイウチ
Mariah Carey	マライア・キャリー
Skizofrenii	統合失調症
Aleppo	アレッポ
Bydgoszcz	ブィドゴシュチュ
Johannes Vermeer	ヨハネス・フェルメール
Ulsan	蔚山広域市
Gwangju	光州広域市
Edvard Munch	エドヴァルド・ムンク
Mykolaiv	ムィコラーイウ
Świnoujście	シフィノウイシチェ
Haifa	ハイファ
Stewart Island	スチュアート島
Beersheba	ベエルシェバ
Reims	ランス (マルヌ県)
Talcahuano	タルカワノ
Isfahan	エスファハーン
Seongnam	城南市
Clermont-Ferrand	クレルモン＝フェラン
Tunnullit	シロナガスクジラ
Kharkiv	ハルキウ
Iron Maiden	アイアン・メイデン
Saint-Étienne	サン＝テティエンヌ
Nîmes	ニーム (フランス)
Le Havre	ル・アーヴル
Harbin	ハルビン市
Donetsk	ドネツィク
Toulon	トゥーロン
Rawson	ラウソン
Río Gallegos	リオ・ガジェゴス
Ushuaia	ウシュアイア
Viljandi	ヴィリャンディ
Zac Efron	ザック・エフロン
Monte-Carlo	モンテカルロ
Herat	ヘラート
Kandahar	カンダハール
Nuna eqqissisimatitaq	国立公園
Edgar Degas	エドガー・ドガ
Espoo	エスポー (フィンランド)
Saint-Denis (Reunion)	サン＝ドニ (レユニオン)
Oulu	オウル
Aix-en-Provence	エクス＝アン＝プロヴァンス
Anaanap ullua	母の日
Lucknow	ラクナウ
Ilisserut:Commonscat	Template:Commonscat
Basra	バスラ
Dnipropetrovsk	ドニプロペトロウシク
Kobe	神戸市
Mariehamn	マリエハムン
Porvenir	ポルベニール
Punta Arenas	プンタ・アレーナス
Chiang Mai	テーサバーンナコーン・チエンマイ
Trollhättan	トロルヘッタン
Asker	アスケー
Bærum	バールム
Shijiazhuang	石家荘市
Pashtomiutut	パシュトー語
Narvik	ナルヴィク
Narsarsuaq	ナルサルスアーク
Mo i Rana	モー・イ・ラーナ
Chihuahua, Chihuahua	チワワ (チワワ州)
Brandon (Canada)	ブランドン (マニトバ州)
Harstad	ハーシュタ
Ålesund	オーレスン
Nordkapp	ノールカップ基礎自治体
Jaipur	ジャイプル
Kanpur	カーンプル
Rogier van der Weyden	ロヒール・ファン・デル・ウェイデン
Taiyuan	太原市
Hai Phong	ハイフォン
Dalian	大連市
Christchurch	クライストチャーチ
Uranusi (guuti)	ウーラノス
Coronel Fabriciano	コロネル・ファブリシアーノ
Daugavpils	ダウガフピルス
Tabriz	タブリーズ
Humaniora	人文科学
Monterrey, Nuevo León	モンテレイ (メキシコ)
Baffin Island	バフィン島
Kigutilissuaq	マッコウクジラ
Acapulco	アカプルコ
Giza	ギーザ
Royan	ロワイヤン
Tyre, Lebanon	ティルス
Temuco	テムコ
Hande Yener	ハンデ・エネル
Henri de Toulouse-Lautrec	アンリ・ド・トゥールーズ＝ロートレック
Terianniaq qaqortaq	ホッキョクギツネ
Advent	アドベント
Mosul	モースル
Changchun	長春市
London (Canada)	ロンドン (オンタリオ州)
Rawalpindi	ラーワルピンディー
Kimmernaq	コケモモ
Chrzanów	フシャヌフ
Gaziantep	ガズィアンテプ
Lillehammer	リレハンメル
Dronning Margrethe II	マルグレーテ2世 (デンマーク女王)
Narva	ナルヴァ
Jan van Eyck	ヤン・ファン・エイク
Pärnu	パルヌ
Rovaniemi	ロヴァニエミ
Hafnarfjörður	ハフナルフィヨルズゥル
Ventspils	ヴェンツピルス
Vadsø	ヴァドソー
Hamar	ハーマル
Ísafjörður	イーサフィヨルズゥル
Fredrikstad	フレドリクスタ
Tønsberg	トンスベルグ
Akranes	アクラネース
Sarpsborg	サルプスボルグ
Valmiera	ヴァルミエラ
Kunduz	クンドゥーズ
Vardø	ヴァードー
Kongsberg	コングスベルグ
Haugesund	ハウゲスン
Halden	ハルデン
Kaesong	開城市
Chongjin	清津市
Hamhŭng	咸興市
Wonsan	元山市
Namp'o	南浦特別市
Mwanza	ムワンザ
Steinkjer	スタインシャー
Qeqertaq Avannarleq	北島 (ニュージーランド)
Qeqertaq Kujalleq	南島 (ニュージーランド)
Mashhad	マシュハド
Oqinninnguaq	ノロジカ
Nattoraliusaq	ハゲワシ
Tijuana	ティフアナ
Vaasa	ヴァーサ
Puebla (Puebla)	プエブラ
Vantaa	ヴァンター
Mazar-i-Sharif	マザーリシャリーフ
Luxor	ルクソール
Tupaarnaq	タイム (植物)
Homs	ホムス
Misrata	ミスラタ
Shania Twain	シャナイア・トゥエイン
Aden	アデン
Tina Turner	ティナ・ターナー
Qilalugaq qaqortaq	シロイルカ
Arbil	アルビール
Qipoqqaq	ザトウクジラ
Dunedin	ダニーデン
Luhansk	ルハーンシク
Port Said	ポートサイド
Suez	スエズ
Jyväskylä	ユヴァスキュラ
Šiauliai	シャウレイ
Eilat	エイラート
Hiiumaa	ヒーウマー島
Ellesmere Island	エルズミーア島
Zapopan	サポパン
Zarqa	ザルカ
Puisi	アゴヒゲアザラシ
Mittarfik Pleiku	プレイク空港
Joan Miró	ジョアン・ミロ
Afula	アフラ
Tanga, Tanzania	タンガ (タンザニア)
Shinji Kagawa	香川真司
Larvik	ラルヴィク
Sinuiju	新義州市
Kronprinsesse Victoria Sverige'mit	ヴィクトリア (スウェーデン王太子)
Makiivka	マキイフカ
Kryvyi Rih	クルィヴィーイ・リーフ
Vinnytsia	ヴィーンヌィツャ
Zaporizhzhia	ザポリージャ
Ramallah	ラマッラー
Qilalugaq qernertaq	イッカク
Mittarfik Phu Bai	フバイ国際空港
Dammam	ダンマーム
Valdivia	バルディビア
Pachuca de Soto	パチューカ
Kuopio	クオピオ
Sidon	サイダ
Kópavogur	コーパヴォグル
Kawasaki (Kanagawa)	川崎市
Mittarfik Lien Khuong	リエンケオン国際空港
Mérida, Yucatán	メリダ (ユカタン州)
Frans Hals	フランス・ハルス
Liepāja	リエパーヤ
Najaf	ナジャフ
Hebron	ヘブロン
Tripoli, Lebanon	トリポリ (レバノン)
Jinan	済南市
Qingdao	青島市
Mittarfik Can Tho	カントー空港
Santa Cruz de la Sierra	サンタ・クルス・デ・ラ・シエラ
Keflavík	ケプラヴィーク
Pattaya	パッタヤー
Ashdod	アシュドッド
Nanchang	南昌市
Nerlernaq	マガン
Santiago de Querétaro	ケレタロ
Veracruz, Veracruz	ベラクルス
Kirkuk	キルクーク
Hama	ハマー (都市)
Roxette	ロクセット
Faisalabad	ファイサラーバード
Arfivik	ホッキョククジラ
Villa Alemana	ビジャ・アレマーナ
Kissaviarsuk	シロハヤブサ
Toamasina	トアマシナ
Peeqin	ペヴェク
Surtsey	スルツェイ島
Qajaq	カヤック
Jelgava	イェルガヴァ
Pori	ポリ (フィンランド)
Rēzekne	レーゼクネ
Lappeenranta	ラッペーンランタ
Windsor (Canada)	ウィンザー (オンタリオ州)
Umimmak	ジャコウウシ
Kalaallit erfalasuat	グリーンランドの旗
Multan	ムルターン
Quetta	クエッタ
Garðabær	ガルザバイル
Joensuu	ヨエンスー
Devon Island	デヴォン島
Vestmannaeyjar	ヴェストマン諸島
Carl Larsson	カール・ラーション
SAS Scandinavian Airlines System	スカンジナビア航空
Safed	ツファット
León (Guanajuato)	レオン (メキシコ)
Hermosillo	エルモシージョ
Utena	ウテナ (リトアニア)
Katekismus	カテキズム
Klaksvík	クラクスヴィーク
Joe Cocker	ジョー・コッカー
Horsens	ホーセンス
Tuullik	ハシグロアビ
Mikkeli	ミッケリ
Petah Tikva	ペタク・チクヴァ
Abha	アブハー
Ilulissat	イルリサット
Jēkabpils	イェーカブピルス
Rakvere	ラクヴェレ
Kotka	コトカ
Holon	ホロン (イスラエル)
Netanya	ネタニヤ
Ivan Sjisjkin	イヴァン・シーシキン
Porvoo	ポルヴォー
Mittarfik Phu Cat	フーカット空港
Irbid	イルビド
Mexicali	メヒカリ (バハ・カリフォルニア州)
Hamilton ( New Zealand)	ハミルトン (ニュージーランド)
Latakia	ラタキア
Aguascalientes, Aguascalientes	アグアスカリエンテス
Rishon LeZion	リション・レジオン
Kohtla-Järve	コフトラ＝ヤルヴェ
Tikaagullit	ミンククジラ
Hämeenlinna	ハメーンリンナ
Georges de la Tour	ジョルジュ・ド・ラ・トゥール
Napier	ネーピア
Saint John (New Brunswick)	セントジョン (ニューブランズウィック州)
San Luis Potosí, San Luis Potosí	サン・ルイス・ポトシ
Kouvola	コウヴォラ
Qaarsut	カールシュト
Nelson (New Zealand)	ネルソン (ニュージーランド)
Niisarnaq	ゴンドウクジラ
Kuanneq	セイヨウトウキ
Sillamäe	シッラマエ
Southampton Island , Nunavut	サウサンプトン島
Hyvinkää	ヒュヴィンカー
Émile Friant	エミール・フリアン
Tauranga	タウランガ
Ivan Kramskoi	イワン・クラムスコイ
Miteq sujorakitsoq	ケワタガモ
Kokkola	コッコラ
Prince of Wales Island, Nunavut	プリンスオブウェールズ島 (カナダ)
Sisimiut	シシミウト
Järvenpää	ヤルヴェンパー
Rotorua	ロトルア
Toluca	トルーカ
Kirkenes	キルケネス
Ciudad Nezahualcóyotl	ネツァワルコヨトル
Salo	サロ (フィンランド)
Aasiaat	アシアート
Culiacán	クリアカン
Prinsesse Madeleine Sverige'mit	マデレーン (スウェーデン王女)
Serfaq	ハジロウミバト
Palmerston North	パーマストンノース
Østjerusalem	東エルサレム
O'Hare International Airport	シカゴ・オヘア国際空港
John Bauer	ヨン・バウエル
Nablus	ナーブルス
Kisumu	キスム
Lohja	ロホヤ
Can Tho	カントー
Aarluarsuk	タイセイヨウカマイルカ
Issittup amarua	ホッキョクオオカミ
Jens Fink-Jensen	イェンス・フィンク＝イェンセン
Mahajanga	マハジャンガ
Húsavík	フーサヴィーク
Miluumasunik inungasunik ilisimatusarneq	霊長類学
Naucalpan	ナウカルパン
Qaqortoq	カコトック
Ramla	ラムラ
Qaanaaq	カーナーク
Nunarput utoqqarsuanngoravit	祖国よ、汝はいと星霜重ねり
Mombasa	モンバサ
Al Ain	アル・アイン
Öland	エーランド島
Nakuru	ナクル
Morogoro	モロゴロ
Gujranwala	グジュラーンワーラー
Khulna	クルナ
Changwon	昌原市
Tabuk, Saudi Arabia	タブーク
Kigoma	キゴマ
Air Iceland	エア・アイスランド
Buraidah	ブライダ
Shubra El-Kheima	ショブラ・エル・ケイマ
Al Hudaydah	フダイダ
Abbotsford	アボッツフォード
Moshi	モシ
Grise Fiord, Nunavut	グリスフィヨルド
Upernavik	ウペルナビク
Hans Enoksen	ハンス・エノクセン
Khobar	アル・コバール
Al-Rayyan	ライヤーン
Kuupik Kleist	クーピク・クライスト
Bahawalpur	バハーワルプル
Illoqqortoormiut	イトコルトルミット
Eldoret	エルドレット
Rajshahi	ラジシャヒ
Status Quo	ステイタス・クォー
Kiryat Shmona	キリヤット・シュモナ
Mbeya	ムベヤ
Dawson City, Yukon	ドーソン・シティ
Jeddah	ジッダ
Chittagong	チッタゴン
Nyeri	ニエリ
Bartholomeus van der Helst	バルトロメウス・ファン・デル・ヘルスト
Vilhelm Hammershøi	ヴィルヘルム・ハンマースホイ
Dirck van Baburen	ディルク・ファン・バビューレン
Jonathan Motzfeldt	ヨナタン・モッツフェルト
Dosouq	ディスーク
Air Greenland	エア・グリーンランド
Nazareth	ナザレ
Narsaq	ナルサーク
Alytus	アリートゥス
Ta'izz	タイズ
Sylhet	シレット (バングラデシュ)
Sara Takanashi	高梨沙羅
Paramore	パラモア
Tczew	トチェフ
Mittarfik Tan Son Nhat	タンソンニャット国際空港
Kommune Kujalleq	クヤレック
William-Adolphe Bouguereau	ウィリアム・アドルフ・ブグロー
Vågan	ヴォーガン
Sariwon	沙里院市
Tanchon	端川市
Paamiut	パーミュート
Annoraaq	アノラック
Antsirabe	アンツィラベ
Nurmijärvi	ヌルミヤルヴィ
Bukan	ブーカーン
Kangaatsiaq	カンガートシャク
Kisitsisinik ilinniarneq	計算
Seyðisfjörður	セイジスフィヨルズル
Naalakkersuisut siulittaasuat	グリーンランドの首相
Rønne	レネ
Machakos	マチャコス
Kaechon	价川市
Barisal	バリサル
Uummannaq	ウマナック
Bornholm	ボーンホルム島
Mittarfik Da Nang	ダナン国際空港
Klaipėda	クライペダ
Pigazzano	ピガッツァーノ
Höfn	ヘプン
Ilusilersuineq	建築学
Maniitsoq	マニートソック
Sargodha	サルゴーダー
Ueno-Tokyo Line	上野東京ライン
Mittarfik Ca Mau	カマウ空港
Ikiuutit:Ikiuutit	Help:目次
Qasigiannguit	カシギアングイト
Saaremaa	サーレマー島
Uniaaluttuumasoq	アリクイ
Kangerlussuaq	カンゲルルススアーク
Qassimiut	カッシミウト
Vrahovice	ヴラホヴィツェ
Gotland	ゴットランド島
Peshawar	ペシャーワル
Ilisimatusarfik	グリーンランド大学
Cascadia	カスカディア
Qeqertarsuup tunua	ディスコ湾
Mittarfik Nuuk	ヌーク空港
Utsunomiya Line	宇都宮線
Muttrah	ムトラ
Puerto Williams	プエルト・ウィリアムズ
Druskininkai	ドルスキニンカイ
Ammasunik imalik	オープンコンテント
Salalah	サラーラ
Sumut atassuseq:Tysklandi	Category:ドイツ
Sumut atassuseq:Ruslandi	Category:ロシア
Sumut atassuseq:Canada	Category:カナダ
Sumut atassuseq:Spania	Category:スペイン
Sumut atassuseq:Kina	Category:中国
Sumut atassuseq:Japani	Category:日本
Sumut atassuseq:Australia	Category:オーストラリア
Sumut atassuseq:Mexiko	Category:メキシコ
Sumut atassuseq:India	Category:インド
Sumut atassuseq:Saudi Arabia	Category:サウジアラビア
Sumut atassuseq:Israel	Category:イスラエル
Sumut atassuseq:Tyrkia	Category:トルコ
Sumut atassuseq:Egypt	Category:エジプト
Sumut atassuseq:Iran	Category:イラン
Sumut atassuseq:New Zealand	Category:ニュージーランド
Sumut atassuseq:Argentina	Category:アルゼンチン
Sumut atassuseq:Afghanistan	Category:アフガニスタン
Sumut atassuseq:Bangladesh	Category:バングラデシュ
Sumut atassuseq:Indonesia	Category:インドネシア
Sumut atassuseq:Iraq	Category:イラク
Sumut atassuseq:Pakistan	Category:パキスタン
Sumut atassuseq:Poleni	Category:ポーランド
Sumut atassuseq:Korea Kujalleq	Category:大韓民国
Sumut atassuseq:Tanzania	Category:タンザニア
Sumut atassuseq:Thailandi	Category:タイ王国
Sumut atassuseq:Ukraine	Category:ウクライナ
Sumut atassuseq:Vietnam	Category:ベトナム
Sumut atassuseq:Nersut	Category:哺乳類
Sumut atassuseq:Uumaatsulerineq	Category:物理学
Sumut atassuseq:Pinngortitamik ilisimatusarneq	Category:自然科学
Sumut atassuseq:Uumassuseqartulerineq	Category:生物学
Sumut atassuseq:Oqaluttuarisaaneq	Category:歴史
Sumut atassuseq:Nunavissuaq	Category:地理
Sumut atassuseq:Upperisarsiorneq	Category:宗教
Sumut atassuseq:Timersorneq	Category:スポーツ
Sumut atassuseq:Ilisimatusaatit	Category:科学
Sumut atassuseq:EU	Category:欧州連合
Sumut atassuseq:Attaveqaqatigiinneq	Category:通信
Antarktis	南極
Hyderabad (Pakistan)	ハイデラバード (パキスタン)
Panevėžys	パネヴェジース
Riffa	リファー
Sumut atassuseq:Filosofi	Category:哲学
Palanga	パランガ
Tasiilaq	タシーラク
Benedicta Boccoli	ベネディクタ・ボッコーリ
Yuka Ueno	上野優花
Sumut atassuseq:Naatsut	Category:スタブ
Sumut atassuseq:Kulturi	Category:文化
Sumut atassuseq:Humaniora	Category:人間科学
Sumut atassuseq:Nunarsualerineq	Category:地質学
Hugo Birger	ヒューゴ・ビルイェル
Sumut atassuseq:Wikipedia bots	Category:Wikipedia bots
Wikipedia:Administratorit	Wikipedia:管理者
Wikipedia:Bot	Wikipedia:Bot
Sumut atassuseq:Politik	Category:政治
Sumut atassuseq:Eqqumiitsuliorneq	Category:芸術
Kaunas	カウナス
Egypt	エジプト
Ilisserut:Bot	Template:Bot
Wikipedia:Wikipedia tassaanngilaq	Wikipedia:ウィキペディアは何ではないか
Canada	カナダ
Sumut atassuseq:Ungarni	Category:ハンガリー
Sumut atassuseq:Belgia	Category:ベルギー
Sumut atassuseq:Cyperni	Category:キプロス
Sumut atassuseq:Tjekkia	Category:チェコ
Sumut atassuseq:Danmarki	Category:デンマーク
Sumut atassuseq:Estlandi	Category:エストニア
Sumut atassuseq:Finlandi	Category:フィンランド
Sumut atassuseq:Grækenlandi	Category:ギリシャ
Sumut atassuseq:Letlandi	Category:ラトビア
Sumut atassuseq:Islandi	Category:アイスランド
Sumut atassuseq:Luxembourg	Category:ルクセンブルク
Sumut atassuseq:Litaueni	Category:リトアニア
Sumut atassuseq:Sverige	Category:スウェーデン
Wikipedia:Piginnittussaatitaaneq	Wikipedia:著作権
Sumut atassuseq:Anbefalet	Category:秀逸な記事
Sumut atassuseq:Europa	Category:ヨーロッパ
Ilisserut:Documentation	Template:Documentation
Wikipedia:Saqqaa	Wikipedia:コミュニティ・ポータル
Sumut atassuseq:User	Category:言語別の利用者
Wikipedia:Maleruaqqusat ileqqussallu	Wikipedia:方針とガイドライン
Wikipedia:Kalluunnaveersaartoq	Wikipedia:中立的な観点
Wikipedia:Oqalliffinni ilanngutanni atsiortarit	Wikipedia:署名
Wikipedia:Atajuartitsineq	Wikipedia:修正依頼
Sung Jae-ki	成在基
Ilisserut:Softredirect	Template:Softredirect
Ilisserut:Peerli	Template:即時削除
Sumut atassuseq:Oqaatsit	Category:諸言語
Sumut atassuseq:Wikipedia	Category:ウィキペディア
Wikipedia:Ilisserutit	Wikipedia:Template メッセージの一覧
Ilisserut:Navbox	Template:Navbox
Ilisserut:!	Template:!
Ilisserut:Tnavbar	Template:Tnavbar
Ilisserut:Nowrap	Template:Nowrap
Sumut atassuseq:Afrika	Category:アフリカ
Sumut atassuseq:Juuli	Category:7月
Sumut atassuseq:Juuni	Category:6月
Sumut atassuseq:Leksikoni	Category:書物
Sumut atassuseq:Qaammatit	Category:月 (暦)
Ilisserut:Babel	Template:Babel
Ilisserut:Commons	Template:Commons
Ilisserut:Stub	Template:Stub
Ilisserut:User az	Template:User az
Ilisserut:User da	Template:User da
Ilisserut:User da-1	Template:User da-1
Ilisserut:User de	Template:User de
Ilisserut:User de-1	Template:User de-1
Ilisserut:User el	Template:User el
Ilisserut:User es	Template:User es
Ilisserut:User de-3	Template:User de-3
Ilisserut:User en-3	Template:User en-3
Ilisserut:User el-1	Template:User el-1
Ilisserut:User en-1	Template:User en-1
Ilisserut:User en-2	Template:User en-2
Ilisserut:User en-4	Template:User en-4
Ilisserut:User fi	Template:User fi
Ilisserut:User en-0	Template:User en-0
Ilisserut:User en	Template:User en
Ilisserut:User de-2	Template:User de-2
Ilisserut:User es-1	Template:User es-1
Ilisserut:User sk	Template:User sk
Ilisserut:User fr-2	Template:User fr-2
Ilisserut:User fr	Template:User fr
Sumut atassuseq:Februaari	Category:2月
Sumut atassuseq:Asia	Category:アジア
Sumut atassuseq:Chile	Category:チリ
Sumut atassuseq:User uk	Category:User uk
Sumut atassuseq:Amerika Kujalleq	Category:南アメリカ
Sumut atassuseq:User uk-N	Category:User uk-N
Ilisserut:Mod	Template:Mod
Ilisserut:NowCommons	Template:NowCommons
Ilisserut:User sv	Template:User sv
Ilisserut:SIL	Template:Infobox Language/codelist
Ilisserut:User it	Template:User it
Ilisserut:User uk	Template:User uk
Ilisserut:Cc-by-sa-3.0	Template:Cc-by-sa-3.0
Ilisserut:Image label	Template:Image label
Ilisserut:Infoboks musiker	Template:Infobox Musician
Ilisserut:Infobox Country	Template:基礎情報 国
Ilisserut:Anbefalet	Template:Featured article
Sumut atassuseq:User en-4	Category:User en-4
Sumut atassuseq:User en	Category:User en
Sumut atassuseq:User zh	Category:User zh
Sumut atassuseq:User en-2	Category:User en-2
Ilisserut:Navbox/core	Template:Navbox/core
Ilisserut:Documentation/start box	Template:Documentation/start box
Ilisserut:Documentation/end box2	Template:Documentation/end box2
Ilisserut:Documentation/start box2	Template:Documentation/start box2
Ilisserut:Template other	Template:Template other
Sumut atassuseq:Nerisassat imigassallu	Category:飲食
Ilisserut:,	Template:·
Sumut atassuseq:Nunaateqarneq	Category:農業
Ilisserut:User ru	Template:User ru
Sumut atassuseq:Palæstina	Category:パレスチナ
Ilisserut:USAp præsidentii	Template:アメリカ合衆国大統領
Ilisserut:Ulloq ukiuilu	Template:生年月日と年齢
Ilisserut:MONTHNAME	Template:MONTHNAME
Sumut atassuseq:Jannuaari	Category:1月
Ilisserut:Image label end	Template:Image label end
Ilisserut:Savalimmiut	Template:FRO
Ilisserut:Canada	Template:CAN
Ilisserut:Danmarki	Template:DNK
Sumut atassuseq:Vietnami mittarfik	Category:ベトナムの空港
Ilisserut:Image label small	Template:Image label small
Ilisserut:Europe and Sea	Template:ヨーロッパ地図
Ilisserut:Colombia	Template:COL
Ilisserut:Kalaallit Nunaat	Template:GRL
Ilisserut:Sapakunnullui	Template:曜日
Ilisserut:Australia	Template:AUS
Sumut atassuseq:Ilusilersugaaneq	Category:建築
Ilisserut:Fil TvivlsomLicens	Template:Nsd
Ilisserut:Nunavissussat	Template:大州横
Ilisserut:Pov	Template:観点
Sumut atassuseq:Stub	Category:スタブテンプレート
Sumut atassuseq:Kalaallit Nunaat	Category:グリーンランド
Sumut atassuseq:User az	Category:User az
Sumut atassuseq:User sk	Category:User sk
Sumut atassuseq:User fr	Category:User fr
Sumut atassuseq:User sv	Category:User sv
Sumut atassuseq:User fr-2	Category:User fr-2
Sumut atassuseq:User cs-N	Category:User cs-N
Sumut atassuseq:User fr-N	Category:User fr-N
Sumut atassuseq:User is-N	Category:User is-N
Sumut atassuseq:User it-N	Category:User it-N
Sumut atassuseq:User az-N	Category:User az-N
Sumut atassuseq:User cs	Category:User cs
Sumut atassuseq:User da	Category:User da
Sumut atassuseq:User sk-N	Category:User sk-N
Sumut atassuseq:User da-3	Category:User da-3
Sumut atassuseq:User de	Category:User de
Sumut atassuseq:User de-2	Category:User de-2
Sumut atassuseq:User de-3	Category:User de-3
Sumut atassuseq:User de-4	Category:User de-4
Shiraz	シーラーズ
Sumut atassuseq:User el	Category:User el
Sumut atassuseq:User el-1	Category:User el-1
Sumut atassuseq:User en-3	Category:User en-3
Sumut atassuseq:User en-5	Category:User en-5
Sumut atassuseq:User en-N	Category:User en-N
Sumut atassuseq:User es	Category:User es
Sumut atassuseq:User es-1	Category:User es-1
Sumut atassuseq:User es-N	Category:User es-N
Sumut atassuseq:User is	Category:User is
Sumut atassuseq:User it	Category:User it
Ilisserut:Norge	Template:NOR
Ilisserut:Brazil	Template:BRA
Sumut atassuseq:Novemberi	Category:11月
Sumut atassuseq:User ru-1	Category:User ru-1
Sumut atassuseq:Martsi	Category:3月
Sumut atassuseq:Septemberi	Category:9月
Sumut atassuseq:Oktoberi	Category:10月
Sumut atassuseq:Decemberi	Category:12月
Sumut atassuseq:Aggusti	Category:8月
Sumut atassuseq:Maaji	Category:5月
Sumut atassuseq:Apriili	Category:4月
Sumut atassuseq:Qarasaasialerineq	Category:計算機科学
Sumut atassuseq:Naasut	Category:花
Sumut atassuseq:Inooqatigiinnik ilisimatusarneq	Category:社会科学
Ilisserut:Canadami nunatat	Template:カナダの州
Ilisserut:User da-3	Template:User da-3
Sumut atassuseq:User ru	Category:User ru
Sumut atassuseq:User ru-3	Category:User ru-3
Sumut atassuseq:User sv-N	Category:User sv-N
Sumut atassuseq:User uk-3	Category:User uk-3
Ilisserut:Lang	Template:Lang
Ilisserut:Andorra	Template:AND
Sumut atassuseq:Frankrigimi kommuneqarfik	Category:フランスの地域圏
Ilisserut:Fil IngenLicensSiden	Template:Nld
Ilisserut:Chile	Template:CHL
Sumut atassuseq:Kenya	Category:ケニア
Sumut atassuseq:Libya	Category:リビア
Sumut atassuseq:Madagascar	Category:マダガスカル
Ilisserut:Franskit Nunaanni Kommuneqarfiit	Template:フランスの地域圏
Ilisserut:User pt	Template:User pt
Ilisserut:User ru-1	Template:User ru-1
Sumut atassuseq:Uganda	Category:ウガンダ
Sumut atassuseq:User zh-2	Category:User zh-2
Sumut atassuseq:Bahrain	Category:バーレーン
Sumut atassuseq:Syria	Category:シリア
Sumut atassuseq:Korea Avannarleq	Category:朝鮮民主主義人民共和国
Sumut atassuseq:Qatar	Category:カタール
Sumut atassuseq:Kuwait	Category:クウェート
Sumut atassuseq:Lebanon	Category:レバノン
Sumut atassuseq:Oman	Category:オマーン
Sumut atassuseq:United Arab Emirates	Category:アラブ首長国連邦
Sumut atassuseq:Jordan	Category:ヨルダン
Sumut atassuseq:Bosnia-Hercegovina	Category:ボスニア・ヘルツェゴビナ
Sumut atassuseq:Norge	Category:ノルウェー
Sumut atassuseq:Andorra	Category:アンドラ
Sumut atassuseq:Yemen	Category:イエメン
Sumut atassuseq:Bolivia	Category:ボリビア
Sumut atassuseq:Albania	Category:アルバニア
Sumut atassuseq:Monaco	Category:モナコ
Sumut atassuseq:Inuup ineriartorneranik ilisimatusarneq	Category:人類学
Ilisserut:Spania	Template:ESP
Sumut atassuseq:Miluumasoq	Category:動物
Sumut atassuseq:Arferit	Category:クジラ目
Sumut atassuseq:Colombia	Category:コロンビア
Sumut atassuseq:Nalunaarasuartaaseriveqarneq	Category:電気通信
Sumut atassuseq:Angallassissutit	Category:交通
Sumut atassuseq:Taparneq	Category:ダンス
Sumut atassuseq:Qalasersuaq Kujalleq	Category:南極
Sumut atassuseq:Amerika Avannarleq	Category:北アメリカ
Sumut atassuseq:Oceania	Category:オセアニア
Sumut atassuseq:Peqqinneq	Category:健康
Trojany	トロヤニ (マゾフシェ県)
Sumut atassuseq:Savalimmiut	Category:フェロー諸島
Ilisserut:Belgia	Template:BEL
Ilisserut:Image label begin	Template:Image label begin
Sumut atassuseq:User en-1	Category:User en-1
Sumut atassuseq:User de-1	Category:User de-1
Sumut atassuseq:User da-N	Category:User da-N
Ilisserut:Userbox-level	Template:Userbox-level
Ilisserut:Row	Template:Infobox/row
Ilisserut:Section	Template:Section
Immikkut:Seneste ændringer	特別:最近の更新
